System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1992,2/9/89,Tooele,,,,,,,,,23054,3500,962.4993248,0,0,548.981551,1780.554696,646,0,0,10,906,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1991,2/4/88,Tooele,,,,,,,,,23054,3500,92.07289227,0,0,230.1822307,1249.352421,646,0,0,10,906,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1990,2/21/87,Tooele,,,,,,,,,23054,3500,879.992806,0,0,218.476697,1278.303207,646,0,0,,646,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1989,2/14/86,Tooele,,,,,,,,,23054,3500,987.7365046,0,0,215.7359939,1394.041902,646,0,0,10,906,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1988,3/15/85,Tooele,,,,,,,,,23054,0,978.4647643,0,0,205.96706,1184.431824,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1987,4/25/84,Tooele,,,,,,,,,23054,2606,31.24647054,3.40976611,0,,34.65623665,542,59,0,,601,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1986,4/2/83,Tooele,,,,,,,,,23054,2682,439.8966574,0,0,578.2576617,1018.154319,897,0,0,,897,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1985,3/13/82,Tooele,,,,,,,,,23054,3400,249.7814803,861.274387,0,545.1359732,1656.191841,1053,0,0,,1053,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1984,1/23/81,Tooele,,,,,,,,,23054,2548,0,0,0,,1147.842057,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1983,4/23/80,Tooele,,,,,,,,,23054,2727,0,0,0,,986.318582,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1982,2/3/79,Tooele,,,,,,,,,23054,2685,0,0,0,,1165.817755,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1981,1/26/78,Tooele,,,,,,,,,23054,2000,0,0,0,,1052.04942,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1980,3/2/77,Tooele,,,,,,,,,23054,2000,0,0,0,,1087.350167,540,50,0,,590,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1978,12/30/74,Tooele,,,,,,,,,23054,0,0,0,0,,1299.372554,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1977,12/30/73,Tooele,,,,,,,,,23054,0,0,0,0,,1219.216963,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1976,12/30/72,Tooele,,,,,,,,,23054,0,0,0,0,,1246.102248,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1975,12/30/71,Tooele,,,,,,,,,23054,0,0,0,0,,1246.455194,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1974,12/30/70,Tooele,,,,,,,,,23054,0,0,0,0,,1380.083651,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1973,12/30/69,Tooele,,,,,,,,,23054,0,0,0,0,,1721.956438,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1972,12/30/68,Tooele,,,,,,,,,23054,0,0,0,0,,1468.574908,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1971,12/30/67,Tooele,,,,,,,,,23054,0,0,0,0,,1248.256753,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1970,12/30/66,Tooele,,,,,,,,,23054,0,0,0,0,,1308.681123,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1969,12/30/65,Tooele,,,,,,,,,23054,0,0,0,0,,1588.536679,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1968,12/30/64,Tooele,,,,,,,,,23054,0,0,0,0,,1517.665105,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1967,12/30/63,Tooele,,,,,,,,,23054,0,0,0,0,,1638.449394,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1966,12/30/62,Tooele,,,,,,,,,23054,0,0,0,0,,1923.246196,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1965,12/30/61,Tooele,,,,,,,,,23054,0,0,0,0,,1427.317045,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1964,12/30/60,Tooele,,,,,,,,,23054,0,0,0,0,,1366.564282,0,0,0,,0,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1962,12/30/58,Tooele,,,,,,,,,23054,0,0,0,0,,1455.700049,0,0,0,,531,,,,,,,
Dugway Proving Grounds/English Village - Chenega,1235,Public,Active,1960,12/30/56,Tooele,,,,,,,,,23054,0,0,0,0,,1585.731525,0,0,0,,527,,,,,,,
Teasdale Special Service District,1236,Public,Active,2019,3/15/16,Wayne,,,,,,,,,28006,185,33.14087051,1.724712402,0,1.448512907,36.31409582,127,5,0,7,139,,,,,,,
Teasdale Special Service District,1236,Public,Active,2018,1/16/15,Wayne,,,,,,,,,28006,210,41.59257506,2.562517536,0,1.528303872,45.68339646,126,5,0,7,138,,,,,,,
Teasdale Special Service District,1236,Public,Active,2017,3/13/14,Wayne,,,,,,,,,28006,250,35.58983937,1.970223064,0,0.567743406,38.12780584,125,5,0,5,135,,,,,,,
Teasdale Special Service District,1236,Public,Active,2016,2/16/13,Wayne,,,,,,,,,28006,250,33.75157828,4.419191919,0,1.473063973,39.64383418,122,7,0,3,132,,,,,,,
Teasdale Special Service District,1236,Public,Active,2015,1/6/12,Wayne,,,,,,,,,28006,250,89.85690236,5.155723906,0,1.10479798,96.11742424,122,7,0,3,132,,,,,,,
Teasdale Special Service District,1236,Public,Active,2014,1/19/11,Wayne,,,,,,,,,28006,250,65.4,0.65,0,0,66.55,116,2,0,0,128,,,,,,,
Teasdale Special Service District,1236,Public,Active,2013,1/26/10,Wayne,,,,,,,,,28006,250,65.4,0.65,0,0,66.55,113,2,0,0,125,,,,,,,
Teasdale Special Service District,1236,Public,Active,2012,1/23/09,Wayne,,,,,,,,,28006,250,65.404,0.6368,0,0,66.5011,112,2,0,0,124,,,,,,,
Teasdale Special Service District,1236,Public,Active,2011,2/7/08,Wayne,,,,,,,,,28006,250,65.5881734,0.63679328,0,0,68.01280601,112,2,0,0,127,,,,,,,
Teasdale Special Service District,1236,Public,Active,2010,3/13/07,Wayne,,,,,,,,,28006,250,65.4040404,0.63679328,0,0,67.82867301,112,2,0,0,124,,,,,,,
Teasdale Special Service District,1236,Public,Active,2009,3/9/06,Wayne,,,,,,,,,28006,250,65.4040404,0.63679328,0,0,67.82867301,112,2,0,0,124,,,,,,,
Teasdale Special Service District,1236,Public,Active,2008,3/16/05,Wayne,,,,,,,,,28006,250,65.5881734,0.63679328,0,0,68.01280601,112,2,0,0,124,,,,,,,
Teasdale Special Service District,1236,Public,Active,2007,3/13/04,Wayne,,,,,,,,,28006,250,73.65319865,0,0,0,75.34722222,119,0,0,0,127,,,,,,,
Teasdale Special Service District,1236,Public,Active,2006,3/18/03,Wayne,,,,,,,,,28006,250,73.28493266,0,0,0,74.97895623,113,0,0,0,121,,,,,,,
Teasdale Special Service District,1236,Public,Active,2005,3/6/02,Wayne,,,,,,,,,28006,250,72.18514754,1.104874707,0,0,74.98416346,98,2,0,0,106,,,,,,,
Teasdale Special Service District,1236,Public,Active,2004,3/9/01,Wayne,,,,,,,,,28006,0,137.0044637,4.419498829,0,,153.2092927,93,3,0,,104,,,,,,,
Teasdale Special Service District,1236,Public,Active,2003,3/9/00,Wayne,,,,,,,,,28006,160,55.24373536,2.209749414,0,,57.45348477,93,3,0,,96,,,,,,,
Teasdale Special Service District,1236,Public,Active,2002,3/5/99,Wayne,,,,,,,,,28006,0,90.23143442,1.657312061,0,,93.54605854,95,3,0,,104,,,,,,,
Teasdale Special Service District,1236,Public,Active,2001,3/6/98,Wayne,,,,,,,,,28006,180,81.0241452,27.62186768,0,,108.968268,98,3,0,,104,,,,,,,
Teasdale Special Service District,1236,Public,Active,2000,2/11/97,Wayne,,,,,,,,,28006,150,5.954047033,0,0,,5.954047033,101,0,0,,101,,,,,,,
Teasdale Special Service District,1236,Public,Active,1998,3/3/95,Wayne,,,,,,,,,28006,175,0,0,0,,0,98,3,0,,101,,,,,,,
Teasdale Special Service District,1236,Public,Active,1994,4/6/91,Wayne,,,,,,,,,28006,175,78.26195843,0,0,,78.26195843,94,0,0,,94,,,,,,,
Teasdale Special Service District,1236,Public,Active,1992,3/21/89,Wayne,,,,,,,,,28006,150,76.11359094,0,0,,76.11359094,80,0,0,,80,,,,,,,
Teasdale Special Service District,1236,Public,Active,1991,1/22/88,Wayne,,,,,,,,,28006,120,0,0,0,,89.740379,86,0,0,,86,,,,,,,
Teasdale Special Service District,1236,Public,Active,1990,1/27/87,Wayne,,,,,,,,,28006,180,0,0,0,,83.47942232,80,0,0,,80,,,,,,,
Teasdale Special Service District,1236,Public,Active,1989,2/28/86,Wayne,,,,,,,,,28006,150,122.7638564,0,0,,122.7638564,80,0,0,,80,,,,,,,
Teasdale Special Service District,1236,Public,Active,1988,2/22/85,Wayne,,,,,,,,,28006,140,76.25170028,0,0,,76.25170028,81,0,0,,81,,,,,,,
Teasdale Special Service District,1236,Public,Active,1987,4/17/84,Wayne,,,,,,,,,28006,168,0,0,0,,60.35071178,0,0,0,,78,,,,,,,
Teasdale Special Service District,1236,Public,Active,1986,2/25/83,Wayne,,,,,,,,,28006,185,70.39893343,0,0,,70.39893343,79,0,0,,79,,,,,,,
Teasdale Special Service District,1236,Public,Active,1985,3/16/82,Wayne,,,,,,,,,28006,175,0,0,0,,66.67305039,0,0,0,,76,,,,,,,
Teasdale Special Service District,1236,Public,Active,1984,2/28/81,Wayne,,,,,,,,,28006,0,0,0,0,,65.92419086,0,0,0,,0,,,,,,,
Teasdale Special Service District,1236,Public,Active,1983,2/22/80,Wayne,,,,,,,,,28006,175,0,0,0,,61.25609523,0,0,0,,76,,,,,,,
Teasdale Special Service District,1236,Public,Active,1982,2/14/79,Wayne,,,,,,,,,28006,180,0,0,0,,65.91498357,0,0,0,,75,,,,,,,
Teasdale Special Service District,1236,Public,Active,1981,3/25/78,Wayne,,,,,,,,,28006,147,0,0,0,,66.94926906,69,4,0,,73,,,,,,,
Teasdale Special Service District,1236,Public,Active,1980,1/27/77,Wayne,,,,,,,,,28006,135,0,0,0,,110.4874707,68,1,0,,69,,,,,,,
Teasdale Special Service District,1236,Public,Active,1979,2/13/76,Wayne,,,,,,,,,28006,135,0,0,0,,67.520121,0,0,0,,73,,,,,,,
Teasdale Special Service District,1236,Public,Active,1975,12/30/71,Wayne,,,,,,,,,28006,0,0,0,0,,0,0,0,0,,0,,,,,,,
Teasdale Special Service District,1236,Public,Active,1974,12/30/70,Wayne,,,,,,,,,28006,0,0,0,0,,161.3117073,0,0,0,,62,,,,,,,
Teasdale Special Service District,1236,Public,Active,1973,12/30/69,Wayne,,,,,,,,,28006,0,0,0,0,,284.0755636,0,0,0,,62,,,,,,,
Teasdale Special Service District,1236,Public,Active,1972,12/30/68,Wayne,,,,,,,,,28006,0,0,0,0,,284.0755636,0,0,0,,62,,,,,,,
Teasdale Special Service District,1236,Public,Active,1971,12/30/67,Wayne,,,,,,,,,28006,0,0,0,0,,161.3117073,0,0,0,,70,,,,,,,
Teasdale Special Service District,1236,Public,Active,1970,12/30/66,Wayne,,,,,,,,,28006,0,0,0,0,,161.3117073,0,0,0,,55,,,,,,,
Teasdale Special Service District,1236,Public,Active,1969,12/30/65,Wayne,,,,,,,,,28006,0,0,0,0,,110.4874707,0,0,0,,62,,,,,,,
Teasdale Special Service District,1236,Public,Active,1968,12/30/64,Wayne,,,,,,,,,28006,0,0,0,0,,88.7153008,0,0,0,,55,,,,,,,
Teasdale Special Service District,1236,Public,Active,1967,12/30/63,Wayne,,,,,,,,,28006,0,0,0,0,,96.78088616,0,0,0,,55,,,,,,,
Teasdale Special Service District,1236,Public,Active,1966,12/30/62,Wayne,,,,,,,,,28006,0,0,0,0,,88.7153008,0,0,0,,55,,,,,,,
Teasdale Special Service District,1236,Public,Active,1965,12/30/61,Wayne,,,,,,,,,28006,0,0,0,0,,1370.044637,0,0,0,,62,,,,,,,
Teasdale Special Service District,1236,Public,Active,1964,12/30/60,Wayne,,,,,,,,,28006,0,0,0,0,,1120.220189,0,0,0,,59,,,,,,,
Teasdale Special Service District,1236,Public,Active,1963,12/30/59,Wayne,,,,,,,,,28006,0,0,0,0,,14.56286246,0,0,0,,61,,,,,,,
Teasdale Special Service District,1236,Public,Active,1962,12/30/58,Wayne,,,,,,,,,28006,0,0,0,0,,0.306909641,0,0,0,,54,,,,,,,
Teasdale Special Service District,1236,Public,Active,1960,12/30/56,Wayne,,,,,,,,,28006,0,0,0,0,,0,0,0,0,,55,,,,,,,
Teasdale Special Service District,1236,Public,Active,1959,12/30/55,Wayne,,,,,,,,,28006,0,0,0,0,,120.9745732,0,0,0,,55,,,,,,,
Hatch Culinary Water,1237,Public,Active,2019,3/16/16,Garfield,,,,,,,,,9005,155,22.0407197,3.265291807,3.07E-02,3.09957211,28.43627245,100,8,3,5,116,,,,,,,
Hatch Culinary Water,1237,Public,Active,2018,4/10/15,Garfield,,,,,,,,,9005,155,19.77588384,4.627875982,0.942147166,3.667315516,29.0132225,98,7,3,5,113,,,,,,,
Hatch Culinary Water,1237,Public,Active,2017,2/27/14,Garfield,,,,,,,,,9005,150,24.68916597,6.490688131,0.036826599,0.208684063,31.42536476,109,13,1,2,125,,,,,,,
Hatch Culinary Water,1237,Public,Active,2016,1/13/13,Garfield,,,,,,,,,9005,150,27.54015853,6.613443462,0,0,34.15360199,109,16,0,0,125,,,,,,,
Hatch Culinary Water,1237,Public,Active,2015,3/2/12,Garfield,,,,,,,,,9005,150,21.75531355,5.438061167,0,0,27.19337472,109,16,0,0,129,,,,,,,
Hatch Culinary Water,1237,Public,Active,2014,2/9/11,Garfield,,,,,,,,,9005,142,20.09197882,10.17334806,0,0,30.46787318,109,16,0,0,129,,,,,,,
Hatch Culinary Water,1237,Public,Active,2013,2/5/10,Garfield,,,,,,,,,9005,144,27.41433432,9.866459736,0,0,37.48027146,109,16,0,0,129,,,,,,,
Hatch Culinary Water,1237,Public,Active,2012,2/4/09,Garfield,,,,,,,,,9005,143,24.28100449,9.535020342,0,0,36.44452336,109,16,0,0,129,,,,,,,
Hatch Culinary Water,1237,Public,Active,2011,1/24/08,Garfield,,,,,,,,,9005,140,19.3799979,7.383733165,0,0,29.54413931,107,16,0,0,127,,,,,,,
Hatch Culinary Water,1237,Public,Active,2010,1/26/07,Garfield,,,,,,,,,9005,136,16.10856832,18.87363215,0,0,38.3917298,90,14,0,0,107,,,,,,,
Hatch Culinary Water,1237,Public,Active,2009,2/2/06,Garfield,,,,,,,,,9005,135,14.96080598,15.84310992,0,0,37.2531741,89,14,0,0,106,,,,,,,
Hatch Culinary Water,1237,Public,Active,2008,1/26/05,Garfield,,,,,,,,,9005,132,14.90249719,22.34760802,0,0,37.25470854,87,13,0,0,103,,,,,,,
Hatch Culinary Water,1237,Public,Active,2007,1/29/04,Garfield,,,,,,,,,9005,130,14.56492003,18.45319515,0,0,34.55255682,86,13,0,0,102,,,,,,,
Hatch Culinary Water,1237,Public,Active,2006,4/4/03,Garfield,,,,,,,,,9005,132,41.42992424,6.260521886,0,0,49.22488777,81,8,0,0,91,,,,,,,
Hatch Culinary Water,1237,Public,Active,2005,4/12/02,Garfield,,,,,,,,,9005,130,41.38389099,3.676522166,0,0,45.98107814,80,8,0,0,93,,,,,,,
Hatch Culinary Water,1237,Public,Active,2004,3/10/01,Garfield,,,,,,,,,9005,100,0,0,0,,0,86,12,1,,99,,,,,,,
Hatch Culinary Water,1237,Public,Active,2002,3/2/99,Garfield,,,,,,,,,9005,128,14.17615631,9.191943745,0,4.941245218,28.31855257,87,13,0,1,0,,,,,,,
Hatch Culinary Water,1237,Public,Active,2001,3/4/98,Garfield,,,,,,,,,9005,108,19.22175081,12.44825503,0,4.910554254,36.5805601,78,12,0,2,94,,,,,,,
Hatch Culinary Water,1237,Public,Active,2000,3/4/97,Garfield,,,,,,,,,9005,200,20.7716445,10.38582225,0,1.730970375,34.61940749,79,10,0,3,97,,,,,,,
Hatch Culinary Water,1237,Public,Active,1999,2/27/96,Garfield,,,,,,,,,9005,200,27.94105371,13.97052685,0,2.329444174,46.57046891,77,10,0,3,95,,,,,,,
Hatch Culinary Water,1237,Public,Active,1998,3/27/95,Garfield,,,,,,,,,9005,120,37.691573,6.282440349,0.484917233,1.691072121,48.33213025,12,12,1,3,32,,,,,,,
Hatch Culinary Water,1237,Public,Active,1996,3/3/93,Garfield,,,,,,,,,9005,110,3.535599063,1.009732719,0.251665906,9.82E-02,5.045594496,69,12,1,2,88,,,,,,,
Hatch Culinary Water,1237,Public,Active,1995,3/12/92,Garfield,,,,,,,,,9005,103,16.39204392,26.69806966,0,,43.09011358,76,11,0,,87,,,,,,,
Hatch Culinary Water,1237,Public,Active,1994,3/15/91,Garfield,,,,,,,,,9005,103,16.16186169,24.24279253,0,,40.40465422,74,11,0,,85,,,,,,,
Hatch Culinary Water,1237,Public,Active,1993,4/17/90,Garfield,,,,,,,,,9005,103,29.46332553,5.87118143,0,,35.33450696,84,0,0,,84,,,,,,,
Hatch Culinary Water,1237,Public,Active,1991,4/2/88,Garfield,,,,,,,,,9005,125,6.794979449,9.207289227,0,10.66817912,26.67044779,56,12,0,,68,,,,,,,
Hatch Culinary Water,1237,Public,Active,1990,2/5/87,Garfield,,,,,,,,,9005,0,14.38792396,57.10974598,0,,71.49766994,57,12,0,,69,,,,,,,
Hatch Culinary Water,1237,Public,Active,1989,3/18/86,Garfield,,,,,,,,,9005,130,17.47850405,8.946416032,0,2.685459358,29.11037944,64,7,0,,71,,,,,,,
Hatch Culinary Water,1237,Public,Active,1988,3/9/85,Garfield,,,,,,,,,9005,0,0,0,0,,30.9364918,0,0,0,,0,,,,,,,
Hatch Culinary Water,1237,Public,Active,1987,4/24/84,Garfield,,,,,,,,,9005,0,0,0,0,,42.96734972,0,0,0,,0,,,,,,,
Hatch Culinary Water,1237,Public,Active,1986,5/12/83,Garfield,,,,,,,,,9005,120,0,0,0,,35.90535889,0,0,0,,0,,,,,,,
Hatch Culinary Water,1237,Public,Active,1985,2/17/82,Garfield,,,,,,,,,9005,0,0,0,0,,80.00213609,0,0,0,,0,,,,,,,
Hatch Culinary Water,1237,Public,Active,1984,4/18/81,Garfield,,,,,,,,,9005,0,0,0,0,,18.90870298,0,0,0,,0,,,,,,,
Hatch Culinary Water,1237,Public,Active,1983,2/20/80,Garfield,,,,,,,,,9005,120,0,0,0,,24.97016838,0,0,0,,73,,,,,,,
Hatch Culinary Water,1237,Public,Active,1982,5/1/79,Garfield,,,,,,,,,9005,150,0,0,0,,26.87300816,0,0,0,,69,,,,,,,
Hatch Culinary Water,1237,Public,Active,1981,3/21/78,Garfield,,,,,,,,,9005,140,0,0,0,,28.68377504,56,10,0,,66,,,,,,,
Hatch Culinary Water,1237,Public,Active,1980,4/14/77,Garfield,,,,,,,,,9005,121,0,0,0,,25.16659055,56,9,0,,65,,,,,,,
Hatch Culinary Water,1237,Public,Active,1979,12/30/75,Garfield,,,,,,,,,9005,150,0,0,0,,9.885559533,0,0,0,,50,,,,,,,
South Willard Culinary Water,1238,Public,Active,2019,3/29/16,Box Elder,,,,,,,,,2021,1850,117.8224695,0.432865986,0,0.385144851,118.6404803,449,2,0,1,452,,,,,,,
South Willard Culinary Water,1238,Public,Active,2018,2/28/15,Box Elder,,,,,,,,,2021,1330,129.9584513,0.37624509,0,9.656241232,139.9909376,449,2,0,2,453,,,,,,,
South Willard Culinary Water,1238,Public,Active,2017,10/2/14,Box Elder,,,,,,,,,2021,1330,126.8503876,17.5420437,0,0,144.3924313,446,4,0,0,450,7/18/13,1.415148008,acre feet,Indoor and Outdoor,Estimated,,
South Willard Culinary Water,1238,Public,Active,2016,1/4/13,Box Elder,,,,,,,,,2021,1380,132.7459425,21.56657723,0,0,154.3125197,450,5,0,0,455,,,,,,,
South Willard Culinary Water,1238,Public,Active,2015,1/11/12,Box Elder,,,,,,,,,2021,0,129.0821623,31.35155812,0,0,160.4337205,445,5,0,0,450,,,,,,,
South Willard Culinary Water,1238,Public,Active,2014,1/5/11,Box Elder,,,,,,,,,2021,0,139.538041,24.23650568,0,0,163.7745467,434,5,0,0,439,,,,,,,
South Willard Culinary Water,1238,Public,Active,2013,1/5/10,Box Elder,,,,,,,,,2021,0,125.5309212,26.02428363,0,0,151.5552048,425,3,0,0,428,,,,,,,
South Willard Culinary Water,1238,Public,Active,2012,1/2/09,Box Elder,,,,,,,,,2021,0,167.3155,7.37E-02,0,0,167.3892,420,2,0,0,422,,,,,,,
South Willard Culinary Water,1238,Public,Active,2011,1/4/08,Box Elder,,,,,,,,,2021,0,114.380118,22.19769298,0,0,136.5778109,400,2,0,0,402,,,,,,,
South Willard Culinary Water,1238,Public,Active,2010,3/13/07,Box Elder,,,,,,,,,2021,0,137.0231059,0,0,0,137.0231059,400,2,0,0,402,,,,,,,
South Willard Culinary Water,1238,Public,Active,2009,1/26/06,Box Elder,,,,,,,,,2021,1031,115.4868038,0,0,0,115.4868038,378,0,0,0,378,,,,,,,
South Willard Culinary Water,1238,Public,Active,2008,1/28/05,Box Elder,,,,,,,,,2021,932,112.5908981,0,0,0,112.5908981,360,0,0,0,360,,,,,,,
South Willard Culinary Water,1238,Public,Active,2007,2/14/04,Box Elder,,,,,,,,,2021,905,108.32736,0,0,0,108.32736,345,0,0,0,345,,,,,,,
South Willard Culinary Water,1238,Public,Active,2006,3/20/03,Box Elder,,,,,,,,,2021,826,92.54972468,0,0,0,92.54972468,321,0,0,0,321,,,,,,,
South Willard Culinary Water,1238,Public,Active,2005,4/9/02,Box Elder,,,,,,,,,2021,680,71.59058993,0,0,0,71.59058993,254,0,0,0,254,,,,,,,
South Willard Culinary Water,1238,Public,Active,2004,4/12/01,Box Elder,,,,,,,,,2021,570,5.174158945,0,0,,5.174158945,219,0,0,,219,,,,,,,
South Willard Culinary Water,1238,Public,Active,2003,4/5/00,Box Elder,,,,,,,,,2021,0,73.70293848,0,0,,73.70293848,191,0,0,,194,,,,,,,
South Willard Culinary Water,1238,Public,Active,2001,4/14/98,Box Elder,,,,,,,,,2021,450,69.81374882,0,0,,69.81374882,129,0,0,,129,,,,,,,
South Willard Culinary Water,1238,Public,Active,2000,3/18/97,Box Elder,,,,,,,,,2021,325,74.91971244,13.47947143,0.383637051,,88.78282092,101,4,2,,107,,,,,,,
South Willard Culinary Water,1238,Public,Active,1999,3/14/96,Box Elder,,,,,,,,,2021,0,89.49792038,5.966323419,3.977548946,,99.44179275,90,4,2,,96,,,,,,,
South Willard Culinary Water,1238,Public,Active,1998,3/8/95,Box Elder,,,,,,,,,2021,0,85.22266908,0,0,,85.22266908,92,0,0,,92,,,,,,,
South Willard Culinary Water,1238,Public,Active,1997,3/15/94,Box Elder,,,,,,,,,2021,500,0,0,0,,55.24373536,91,3,0,,99,,,,,,,
South Willard Culinary Water,1238,Public,Active,1996,3/18/93,Box Elder,,,,,,,,,2021,300,0,0,0,,52.96032763,81,3,0,,89,,,,,,,
South Willard Culinary Water,1238,Public,Active,1995,3/7/92,Box Elder,,,,,,,,,2021,0,0,0,0,,0,0,0,0,,0,,,,,,,
South Willard Culinary Water,1238,Public,Active,1994,3/19/91,Box Elder,,,,,,,,,2021,300,61.38192818,0.205629459,0.279287773,,64.56151206,71,5,2,,83,,,,,,,
South Willard Culinary Water,1238,Public,Active,1991,3/5/88,Box Elder,,,,,,,,,2021,308,0.767274102,0.438880786,0,,1.206154889,88,4,0,,92,,,,,,,
South Willard Culinary Water,1238,Public,Active,1986,2/12/83,Box Elder,,,,,,,,,2021,450,53.90560933,0,0,,53.90560933,86,0,0,,86,,,,,,,
South Willard Culinary Water,1238,Public,Active,1985,12/30/81,Box Elder,,,,,,,,,2021,281,0,0,0,,52.02118413,0,0,0,,0,,,,,,,
South Willard Culinary Water,1238,Public,Active,1984,4/1/81,Box Elder,,,,,,,,,2021,500,0,0,0,,60.00697299,0,0,0,,68,,,,,,,
South Willard Culinary Water,1238,Public,Active,1983,12/30/79,Box Elder,,,,,,,,,2021,272,0,0,0,,52.17156986,0,0,0,,68,,,,,,,
South Willard Culinary Water,1238,Public,Active,1981,12/30/77,Box Elder,,,,,,,,,2021,272,0,0,0,,52.17156986,0,0,0,,68,,,,,,,
South Willard Culinary Water,1238,Public,Active,1979,3/16/76,Box Elder,,,,,,,,,2021,320,0,0,0,,61.38192818,0,0,0,,65,,,,,,,
Silver Springs Water Inc. (Now Mt. Regional Water SSD),1239,Public,Inactive,2001,3/20/98,Summit,,,,,,,,,22095,0,0,0,0,,0,0,0,0,,0,,,,,,,
Silver Springs Water Inc. (Now Mt. Regional Water SSD),1239,Public,Inactive,2000,2/19/97,Summit,,,,,,,,,22095,1700,0,0,0,,952.5032778,847,0,0,,847,,,,,,,
Silver Springs Water Inc. (Now Mt. Regional Water SSD),1239,Public,Inactive,1999,1/24/96,Summit,,,,,,,,,22095,0,0,0,0,3686.798098,3686.798098,829,0,0,1,830,,,,,,,
Silver Springs Water Inc. (Now Mt. Regional Water SSD),1239,Public,Inactive,1998,2/9/95,Summit,,,,,,,,,22095,786,0,0,0,,0,670,10,0,,770,,,,,,,
Silver Springs Water Inc. (Now Mt. Regional Water SSD),1239,Public,Inactive,1997,2/4/94,Summit,,,,,,,,,22095,2360,144.7662085,9.486577,0,3.17037659,366.4961477,628,6,0,4,638,,,,,,,
